name,url,phone,email,website,region,status,whatsapp,mobile
"Monteverde Hotel de Montaña","https://es.visitcostarica.com/planning-your-trip/hotels/monteverde-hotel-de-montana","(506) 2645-5046","info@monteverdemountainhotel.com","https://monteverdemountainhotel.com","Monteverde Monteverde Centro, Santa Elena 60109 Puntarenas","ok","",""
"Monteverde Cloud Forest Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/monteverde-cloud-forest-lodge","(506) 4070-0420","reservaciones@cloudforest.com","https://cloudforestlodge.com","Monteverde 1.6 kms norte del Banco de Costa Rica de Santa Elena 60109 Puntarenas","ok","","80096311"
"Hotel Manglares","https://es.visitcostarica.com/planning-your-trip/hotels/manglares-hotel","+506 2634-3148","dagojimenez1@gmail.com","","100 mt sur del Restaurante Linda Mar detrás iglesia católica de Mata Limón Caldera","ok","",""
"Hotel Las Brisas","https://es.visitcostarica.com/planning-your-trip/hotels/las-brisas-hotel","(506) 2661-4040","info@lasbrisashotelcr.com","https://lasbrisashotelcr.com","Puntarenas Paseo de los Turistas 250 metros antes de la Punta 60101 Puntarenas","ok","",""
"Hotel Yadran","https://es.visitcostarica.com/planning-your-trip/hotels/yadran-hotel-0","(506) 2661-2662","info@hotelyadrancr.com","","Puntarenas Barrio El Carmen al final del Paseo de los Turistas 60101 Puntarenas","ok","",""
"Finca Amistad Cacao Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/finca-amistad-cacao-lodge","7290-74-03","reservation@finca-amistad.com","https://finca-amistad.com","San Miguel, Bijagua, 400 metros este Bijagua","ok","",""
"Albergue La Finca","https://es.visitcostarica.com/planning-your-trip/hotels/la-finca-lodge","+506 4000-1305","info@lafincacr.com","https://lafincacr.com","Florencia, Platanar, 100 metros norte y 200 metros este de la Oficina del Acueducto San Carlos","ok","50684557316","80072899"
"Hotel Origins Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/origins-lodge-hotel","4001-5356","claudia@originslodge.com","https://originslodge.com","200 metros sur de la Escuela de Pueblo Nuevo Bijagua Upala","ok","",""
"Albergue Natural Caño Negro","https://es.visitcostarica.com/planning-your-trip/hotels/natural-lodge-cano-negro","(506) 2471-1426","info@canonegrolodge.com","https://canonegrolodge.com","Caño Negro 300 mts norte y 120 mts oeste de la Escuela Caño Negro 21402 Los Chiles","ok","",""
"Hotel Monte Real","https://es.visitcostarica.com/planning-your-trip/hotels/monte-real-hotel","2479-9357","info@monterealhotel.com","https://monterealhotel.com","La Fortuna 100 sur y 300 este del parque La Fortuna S.C. 21007 San Carlos","ok","50684901010","62479935"
"Albergue Luigis","https://es.visitcostarica.com/planning-your-trip/hotels/luigis-lodge","(506) 2479-9636","info@luigishotel.com","","La Fortuna La Fortuna de San Carlos 21007 San Carlos","ok","",""
"Lomas del Volcán","https://es.visitcostarica.com/planning-your-trip/hotels/lomas-del-volcan","(506) 2479-9000","info@lomasdelvolcan.com","https://lomasdelvolcan.com","La Fortuna 1.5 km al sur del Restaurante La Pradera 21007 San Carlos","ok","","62479900"
"Hotel Lavas Tacotal","https://es.visitcostarica.com/planning-your-trip/hotels/lavas-tacotal-hotel","+506 2479-1210","reservaciones@tacotal.com","https://tacotal.com","10 km oeste de la Iglesia Católica La Fortuna San Carlos","ok","","62290604"
"Hotel Cocori","https://es.visitcostarica.com/planning-your-trip/hotels/cocori-hotel","(506) 2233-0081","cm617046@gmail.com","","Merced Avenida 3, Calle 16 10102 San José","ok","",""
"Hotel Coconut House","https://es.visitcostarica.com/planning-your-trip/hotels/coconut-house-hotel","(506) 2441-1249","hotel@coconuthouse.info","","Alajuela 100 SUR 350 OESTE DE SUPER MERCADO LA TRINIDAD, BO. LA TRINIDAD ALAJUELA. 20101 Alajuela","ok","",""
"Hotel Centro Turístico La Arboleda","https://es.visitcostarica.com/planning-your-trip/hotels/centro-turistico-la-arboleda-hotel","(506) 2546 1649","hotelarboleda@gmail.com","","San Marcos León Cortés, Tarrazú 10501 Tarrazú","ok","",""
"Hotel Casa Turire","https://es.visitcostarica.com/planning-your-trip/hotels/casa-turire-hotel","(506) 2531-1111","info@hotelcasaturire.com","https://hotelcasaturire.com","La Suiza 1,5 km del cruce de Atirro, Turrialba 30502 Turrialba","ok","",""
"Hampton Inn & Suites by Hilton San José Aeropuerto","https://es.visitcostarica.com/planning-your-trip/hotels/hampton-inn-suites-hilton-san-jose-airport","(506) 2436-0000","reserve@gmhis.net","https://hamptoninn.com","Río Segundo 1 milla al este del Aeropuerto Internacional Juan Santamaría 20109 Alajuela","ok","",""
"Albergue Guayabo","https://es.visitcostarica.com/planning-your-trip/hotels/guayabo-lodge","(506) 2538-8400","reservaciones.guayabolodge@gmail.com","https://guayabolodge.com","Santa Cruz 300 sur del cementerio 30504 Turrialba","ok","",""
"Gran Hotel Centroamericano","https://es.visitcostarica.com/planning-your-trip/hotels/gran-hotel-centroamericano","(506) 2221-3362","ghcentroamericano@ice.go.cr","","Merced AVENIDA 2, CALLES 6 Y 8 10102 San José","ok","",""
"El Guarco Hotel y Restaurante","https://es.visitcostarica.com/planning-your-trip/hotels/el-guarco-hotel-y-restaurante","(506) 2573-0000","recepcion@hotelelguarco.com","https://hotelelguarco.com","El Tejar 1 1/2 kilometro de la Zona Franca de Cartago 30701 El Guarco","ok","","62573000"
"SCP Corcovado Wilderness Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/casa-corcovado-jungle-lodge","(506) 2256-3181","reservations.corcovado@scphotel.com","https://corcovadowildernesslodge.com/","Sierpe De la Playa Carate 1 milla al Norte(Peninsula de Osa) 60503 Osa","ok","50640557872","88834145"
"Hacienda Pinilla Hotel La Posada","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-pinilla-hotel-la-posada","(506) 2680-3000","info@haciendapinilla.com","","Veintisiete de Abril GUANACASTE, DE VILLAREAL 3 KM. HACIA PLAYA AVELLANAS 50303 Santa Cruz","ok","",""
"Hacienda Pozo Azul Tent Suites (Antes Cuculmeca)","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-pozo-azul-tent-suites-antes-cuculmeca","(506) 2438-2616","marketing@pozoazul.com","","La Vírgen 70 Km . Norte de San José, en el Valle de Sarapiqui 41002 Sarapiquí","ok","",""
"Sheraton San José Hotel & Casino","https://es.visitcostarica.com/planning-your-trip/hotels/sheraton-san-jose-hotel-casino","(506) 4055-0505","reservas@sheratoncr.com","https://sonesta.com","Escazú 350 mts oeste de Multiplaza, Carretera a Santa Ana 10201 Escazú","ok","",""
"Albergue La Casona","https://es.visitcostarica.com/planning-your-trip/hotels/la-casona-albergue","(506) 2645-5122","reservaciones2@cct.or.cr","","Monteverde 3 Kilómetros al este de la Fábrica de Quesos 60109 Monteverde","ok","",""
"Retiro en la naturaleza Samasati","https://es.visitcostarica.com/planning-your-trip/hotels/samasati-nature-retreat","(+506) 8428-3918","samasati@samasati.com","","Cahuita Hone Creek, Puerto Viejo, Talamanca 70403 Talamanca","ok","",""
"Hotel Leyenda","https://es.visitcostarica.com/planning-your-trip/hotels/leyenda-hotel","2656-0381","reservas@hotelleyenda.com","https://hotelleyenda.com","2 km este de Playa Carrillo Puerto Carrillo Hojancha","ok","","64002279"
"Dolce Uvita - El Pequeño Resort","https://es.visitcostarica.com/planning-your-trip/hotels/dolce-uvita-small-resort","(+506) 2743-8461","info@dolceuvita.com","https://dolcevita.com","Bahía Ballena, costado sur de Plaza Deportes Osa","ok","",""
"Los Pinos Cabañas y Jardines","https://es.visitcostarica.com/planning-your-trip/hotels/los-pinos-cabanas-y-jardines","+506 2645-5252","info@lospinos.net","https://lospinos.net","150m SE de la Escuela Rafael Arguedas Cerro Plano Monteverde","ok","",""
"Retiro en la naturaleza Samasati","https://es.visitcostarica.com/planning-your-trip/hotels/samasati-nature-retreat","(+506) 8428-3918","samasati@samasati.com","","Cahuita Hone Creek, Puerto Viejo, Talamanca 70403 Talamanca","ok","",""
"JW Marriott Guanacaste Resort & Spa","https://es.visitcostarica.com/planning-your-trip/hotels/jw-marriott-guanacaste-resort-spa","(506) 2681-2000","sjojwreservations@r-hr.com","https://marriott.com/hotels/travel/sjojw-jw-marriott-guanacaste-resort-and-spa/","Veintisiete de Abril Hacienda Pinilla, Sta Cruz, Guanacaste 50303 Santa Cruz","ok","",""
"Albergue Río Magnolia","https://es.visitcostarica.com/planning-your-trip/hotels/rio-magnolia-albergue","(506) 8493-2506","info@riomagnolia.com","","San Isidro del General 3 kms al noroeste de la entrada a calle la Alfombra 11901 Pérez Zeledón","ok","",""
"Hilton Garden Inn Liberia Aeropuerto","https://es.visitcostarica.com/planning-your-trip/hotels/hilton-garden-inn-liberia-airport","(506) 2549-6308","reservaciones.aeropuerto@hgicr.com","","Liberia Ruta 21, frente al aeropuerto Internacional Daniel Oduber (lir) 50101 Liberia","ok","",""
"Albergue en la selva de Sarapiquis","https://es.visitcostarica.com/planning-your-trip/hotels/sarapiquis-rainforest-lodge","(506) 2761-1004","info@sarapiquis.com","","Puerto Viejo La Virgen de Sarapiquí 41001 Sarapiquí","ok","",""
"Rara Avis Albergue De Montaña","https://es.visitcostarica.com/planning-your-trip/hotels/rara-avis-albergue-de-montana","(506) 2764-1111","reservas@rara-avis.com","","Horquetas Horquetas Sarapiquí. 41003 Sarapiquí","ok","",""
"Apartotel La Sabana","https://es.visitcostarica.com/planning-your-trip/hotels/la-sabana-apartotel","(506) 2220-2422","info@apartotel-lasabana.com","https://apartotel-lasabana.com","San José, Sabana Norte, 100 metros este y 150 sur del ICE","ok","50664585342","62220242"
"Hacienda La Isla Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-la-isla-lodge","(506) 2764-2576","info@haciendalaisla.com","","Horquetas BARRIO LA ISLA DE ISRAEL, DEL RESTAURANTE EL VALLE 50 SUR, HORQUETAS, SARAPIQUI, HEREDIA 41003 Sarapiquí","ok","",""
"Quality Hotel Real San José","https://es.visitcostarica.com/planning-your-trip/hotels/quality-hotel-real-san-jose","(506) 2204-6700","quality.sjo@gruporeal.com","https://choicehotels.com/costa-rica/san-jose/quality-inn-hotels/cr010","Escazú Paseo Real Lado Este del Centro Empresarial Forum 10201 Escazú","ok","",""
"Holiday Inn San José Escazú","https://es.visitcostarica.com/planning-your-trip/hotels/holiday-inn-san-jose-escazu","(506) 2506-5000","frontdesk.hiescazu@agrisal.com","","San Rafael Contiguo al Hospital Cima, Plaza Tempo, Autopista Próspero Fernández 10203 Escazú","ok","",""
"Sheraton San José Hotel & Casino","https://es.visitcostarica.com/planning-your-trip/hotels/sheraton-san-jose-hotel-casino","(506) 4055-0505","reservas@sheratoncr.com","https://sonesta.com","Escazú 350 mts oeste de Multiplaza, Carretera a Santa Ana 10201 Escazú","ok","",""
"Observatorio Arenal Lodge & Spa","https://es.visitcostarica.com/planning-your-trip/hotels/arenal-observatory-lodge-spa","(506) 2479-1070","info@arenalobservatorylodge.com","https://arenalobservatorylodge.com","La Fortuna 24 km de La Fortuna hasta encontrar un camino de grava a la mano izquierda, luego continuar por 9 km 21007 San Carlos","ok","","62479107"
"Rara Avis Albergue De Montaña","https://es.visitcostarica.com/planning-your-trip/hotels/rara-avis-albergue-de-montana","(506) 2764-1111","reservas@rara-avis.com","","Horquetas Horquetas Sarapiquí. 41003 Sarapiquí","ok","",""
"Reserva Biológica Monteverde Albergue","https://es.visitcostarica.com/planning-your-trip/hotels/reserva-biologica-monteverde-albergue","(506) 2645-5122","reservaciones2@cct.or.cr","","Monteverde RESERVA BILOGICA MONTEVERDE, PUNTARENAS 60109 Puntarenas","ok","",""
"Hotel Rio Celeste Hideaway","https://es.visitcostarica.com/planning-your-trip/hotels/rio-celeste-hideaway-hotel","(506) 2-2064000","info@riocelestehideaway.com","https://www.riocelestehideaway.com/","2 Kms de la entrada del Parque Nacional Volcán Tenorio","ok","","62206400"
"Casa Conde Beach Front Hotel","https://es.visitcostarica.com/planning-your-trip/hotels/casa-conde-beach-front-hotel","(506) 2586-7300","reservaciones@ccbeachfrontpapagayo.com","https://ccbeachfrontpapagayo.com","Nacascolo Playa Panamá 50104 Liberia","ok","50670531791","62586730"
"Estudio Hotel Santa Ana","https://es.visitcostarica.com/planning-your-trip/hotels/studio-hotel-santa-ana","(506) 2282-0505","reservaciones@costaricastudiohotel.com","https://costaricastudiohotel.com","Santa AnaSanta Ana de la Cruz Roja, 50 metros al Norte 10901 Santa Ana","ok","","62282050"
"Hotel Giada","https://es.visitcostarica.com/planning-your-trip/hotels/giada-hotel","(506) 2656-3232","info@hotelgiada.net","https://hotelgiada.net","Samara Playa Sámara, Nicoya, 5235 Guanacaste, Costa Rica 50205 Nicoya","ok","",""
"Hilton Garden Inn Liberia Aeropuerto","https://es.visitcostarica.com/planning-your-trip/hotels/hilton-garden-inn-liberia-airport","(506) 2549-6308","reservaciones.aeropuerto@hgicr.com","https://www.hilton.com/en/hotels/sjolagi-hilton-garden-inn-guanacaste-airport/","Liberia Ruta 21, frente al aeropuerto Internacional Daniel Oduber (lir) 50101 Liberia","ok","",""
"Hotel Belmar","https://es.visitcostarica.com/planning-your-trip/hotels/belmar-hotel","(506) 2645-5201","info@hotelbelmar.net","https://www.hotelbelmar.net/","Monteverde 300 mts este de la gasolinera Monteverde 60109 Puntarenas","ok","","62645520"
"Real Intercontinental San José Costa Rica","https://es.visitcostarica.com/planning-your-trip/hotels/real-intercontinental-san-jose-costa-rica","(506) 2208-2100","inter.sjo@r-hr.com","https://ihg.com/intercontinental/hotels/gb/en/san-jose/sjoha/hoteldetail","Carretera San Antonio Próspero Fernández, Frente a Multiplaza Mall, Escazú, San José 10202 Escazú","ok","",""
"Parque y alojamiento Greenlagoon Falls","https://es.visitcostarica.com/planning-your-trip/hotels/greenlagoon-falls-park-lodge","(506) 2479-7700","reservations@greenlagoon.net","","La Fortuna 300 NORTE DE LA CATARATA RIO FORTUNA, LA FORTUNA, SAN CARLOS, ALAJUELA 21007 San Carlos","ok","",""
"Parador Resort & Spa Hotel","https://es.visitcostarica.com/planning-your-trip/hotels/parador-resort-spa-hotel","(506) 2777-1414","info@hotelparador.com","https://hotelparador.com","Quepos Punta Quepos. 60601 Aguirre","ok","","62777141"
"Albergue Golfo Dulce","https://es.visitcostarica.com/planning-your-trip/hotels/golfo-dulce-lodge","(506) 8865-6241","dulce@gdretreat.com","","Golfito PLAYA SAN JOSECITO, GOLFITO, PUNTARENAS 60701 Golfito","ok","",""
"Albergue Tirimbina","https://es.visitcostarica.com/planning-your-trip/hotels/tirimbina-lodge","(506) 4020-2900","reservaciones@tirimbina.org","https://tirimbina.org","La Vírgen 600 mts norte del Cementerio de la Virgen, Sarapiquí 41002 Sarapiquí","ok","",""
"Best Western Irazu Hotel & Casino","https://es.visitcostarica.com/planning-your-trip/hotels/best-western-irazu-hotel-casino","(506) 2290-9300","reserve@gmirazu.net","","Uruca Kilómetro 3, Autopista General Cañas 10107 San José","ok","",""
"Residence Inn By Marriott San José Escazú","https://es.visitcostarica.com/planning-your-trip/hotels/residence-inn-marriott-san-jose-escazu","(506) 2588-4300","risanjoseescazucrguestcaremgr@marriott.com","https://marriott.com/hotels/travel/sjori-residence-inn-san-jose-escazu","Escazú Contiguo al Hospital Cima, Escazú 10201 Escazú","ok","",""
"Albergue Golfo Dulce","https://es.visitcostarica.com/planning-your-trip/hotels/golfo-dulce-lodge","(506) 8865-6241","dulce@gdretreat.com","","Golfito PLAYA SAN JOSECITO, GOLFITO, PUNTARENAS 60701 Golfito","ok","",""
"Hacienda Pinilla Hotel La Posada","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-pinilla-hotel-la-posada","(506) 2680-3000","info@haciendapinilla.com","","Veintisiete de Abril GUANACASTE, DE VILLAREAL 3 KM. HACIA PLAYA AVELLANAS 50303 Santa Cruz","ok","",""
"Hotel Poco a Poco","https://es.visitcostarica.com/planning-your-trip/hotels/poco-poco-hotel","(506) 2645-6000","info@hotelpocoapoco.com","","75 metros oeste del Ranario 60109 Monteverde","ok","",""
"Hotel Punta Leona","https://es.visitcostarica.com/planning-your-trip/hotels/punta-leona-hotel","(506) 2630-10-27","reservaciones@hotelpuntaleona.com","https://hotelpuntaleona.com","Tárcoles Playa Blanca, Garabito, Puntarenas, 60 minutos de San Jose 61102 Garabito","ok","",""
"Quality Hotel Real San José","https://es.visitcostarica.com/planning-your-trip/hotels/quality-hotel-real-san-jose","(506) 2204-6700","quality.sjo@gruporeal.com","https://choicehotels.com/costa-rica/san-jose/quality-inn-hotels/cr010","Escazú Paseo Real Lado Este del Centro Empresarial Forum 10201 Escazú","ok","",""
"Apartotel Villa Los Candiles","https://es.visitcostarica.com/planning-your-trip/hotels/villa-los-candiles-apartotel","(506) 2282-8280","frontdesk@villaloscandiles.com","https://hotelvillaloscandiles.com","Santa Ana Santa Ana 200 metros oeste y 600 norte de la Musmani 10901 Santa Ana","ok","",""
"Arenas del Mar Beachfront & Rainforest Resort","https://es.visitcostarica.com/planning-your-trip/hotels/arenas-del-mar-beachfront-rainforest-resort","(506) 2777-2777","reservations@arenasdelmar.com","https://arenasdelmar.com","Quepos Manuel Antonio: del Hotel Mariposa, 800 metros oeste, segunda entrada a la izquierda 60601 Aguirre","ok","",""
"Albergue ecológico Cedrela","https://es.visitcostarica.com/planning-your-trip/hotels/cedrela-eco-lodge","2541 3301","cedrelaecolodge@gmail.com","","Barrio Quebrada Grande Copey de Dota","ok","",""
"Albergue Pacuare","https://es.visitcostarica.com/planning-your-trip/hotels/pacuare-lodge","(506) 4033-0060","info@pacuarelodge.com","https://pacuarelodge.com","PacuaritoBajos del Tigre, Río Pacuare 70302 Siquirres","ok","","80096311"
"Albergue Laguna del Lagarto","https://es.visitcostarica.com/planning-your-trip/hotels/laguna-del-lagarto-lodge","(506) 2289-8163","lagarto@racsa.co.cr","","Pital BOCA TAPADA DE PITAL. A 43 KM DE PITAL. 21006 San Carlos","ok","",""
"Hacienda La Isla Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-la-isla-lodge","(506) 2764-2576","info@haciendalaisla.com","","Horquetas BARRIO LA ISLA DE ISRAEL, DEL RESTAURANTE EL VALLE 50 SUR, HORQUETAS, SARAPIQUI, HEREDIA 41003 Sarapiquí","ok","",""
"Hotel Giada","https://es.visitcostarica.com/planning-your-trip/hotels/giada-hotel","(506) 2656-3232","info@hotelgiada.net","https://hotelgiada.net","Samara Playa Sámara, Nicoya, 5235 Guanacaste, Costa Rica 50205 Nicoya","ok","",""
"Los Pinos Cabañas y Jardines","https://es.visitcostarica.com/planning-your-trip/hotels/los-pinos-cabanas-y-jardines","+506 2645-5252","info@lospinos.net","https://lospinos.net","150m SE de la Escuela Rafael Arguedas Cerro Plano Monteverde","ok","",""
"Hacienda Pozo Azul Tent Suites (Antes Cuculmeca)","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-pozo-azul-tent-suites-antes-cuculmeca","(506) 2438-2616","marketing@pozoazul.com","","La Vírgen 70 Km . Norte de San José, en el Valle de Sarapiqui 41002 Sarapiquí","ok","",""
"Hotel Punta Leona","https://es.visitcostarica.com/planning-your-trip/hotels/punta-leona-hotel","(506) 2630-10-27","reservaciones@hotelpuntaleona.com","https://hotelpuntaleona.com","Tárcoles Playa Blanca, Garabito, Puntarenas, 60 minutos de San Jose 61102 Garabito","ok","",""
"Hotel Tabacón Grand Spa Thermal Resort","https://es.visitcostarica.com/planning-your-trip/hotels/tabacon-grand-spa-thermal-resort","(506) 2479-1010","sales@tabacon.com","https://tabacon.com","La Fortuna La Fortuna de San Carlos, 11 km. al norte de la iglesia de Fortuna hacia el Lago Arenal 21007 San Carlos","ok","",""
"Albergue Golfo Dulce","https://es.visitcostarica.com/planning-your-trip/hotels/golfo-dulce-lodge","(506) 8865-6241","dulce@gdretreat.com","","Golfito PLAYA SAN JOSECITO, GOLFITO, PUNTARENAS 60701 Golfito","ok","",""
"Terrazas del Caribe","https://es.visitcostarica.com/planning-your-trip/hotels/terrazas-del-caribe","+506 2750-0949","info@terrazasdelcaribe.com","https://terrazasdelcaribe.com/","Limón, Talamanca, Cahuita, Puerto Viejo, Cocles, 800 metros Oeste de calle Azania.","ok","",""
"Hacienda La Isla Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-la-isla-lodge","(506) 2764-2576","info@haciendalaisla.com","","Horquetas BARRIO LA ISLA DE ISRAEL, DEL RESTAURANTE EL VALLE 50 SUR, HORQUETAS, SARAPIQUI, HEREDIA 41003 Sarapiquí","ok","",""
"Boutique Hotel Jade","https://es.visitcostarica.com/planning-your-trip/hotels/boutique-hotel-jade","(506) 2224-2455","info@hotelboutiquejade.com","","San Pedro 50 metros norte de Mideplan, Los Yoses 11501 Montes de Oca","ok","",""
"Dolce Uvita - El Pequeño Resort","https://es.visitcostarica.com/planning-your-trip/hotels/dolce-uvita-small-resort","(+506) 2743-8461","info@dolceuvita.com","https://dolcevita.com","Bahía Ballena, costado sur de Plaza Deportes Osa","ok","",""
"SCP Corcovado Wilderness Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/casa-corcovado-jungle-lodge","(506) 2256-3181","reservations.corcovado@scphotel.com","https://corcovadowildernesslodge.com/","Sierpe De la Playa Carate 1 milla al Norte(Peninsula de Osa) 60503 Osa","ok","50640557872","88834145"
"Hacienda Pozo Azul Tent Suites (Antes Cuculmeca)","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-pozo-azul-tent-suites-antes-cuculmeca","(506) 2438-2616","marketing@pozoazul.com","","La Vírgen 70 Km . Norte de San José, en el Valle de Sarapiqui 41002 Sarapiquí","ok","",""
"Oxygen Jungle Villas","https://es.visitcostarica.com/planning-your-trip/hotels/oxygen-jungle-villas","+506 8314-7371","reservations@oxygenjunglevillas.com","https://oxygenjunglevillas.com","1.5 kilómetros al noreste de la catarata Uvita, camino a los Sueños.","ok","","83224773"
"Hilton Garden Inn Liberia Aeropuerto","https://es.visitcostarica.com/planning-your-trip/hotels/hilton-garden-inn-liberia-airport","(506) 2549-6308","reservaciones.aeropuerto@hgicr.com","https://www.hilton.com/en/hotels/sjolagi-hilton-garden-inn-guanacaste-airport/","Liberia Ruta 21, frente al aeropuerto Internacional Daniel Oduber (lir) 50101 Liberia","ok","",""
"Holiday Inn Express San Jose Forum","https://es.visitcostarica.com/planning-your-trip/hotels/holiday-inn-express-san-jose-forum","(506) 2205-2100","reservas.sjoin@agrisal.com","","Santa Ana Lagos de Lindora, 140 mts sur y 50 este Centro Empresarial Forum II 10901 Santa Ana","ok","",""
"Albergue Tirimbina","https://es.visitcostarica.com/planning-your-trip/hotels/tirimbina-lodge","(506) 4020-2900","reservaciones@tirimbina.org","https://tirimbina.org","La Vírgen 600 mts norte del Cementerio de la Virgen, Sarapiquí 41002 Sarapiquí","ok","",""
"Residence Inn By Marriott San José Escazú","https://es.visitcostarica.com/planning-your-trip/hotels/residence-inn-marriott-san-jose-escazu","(506) 2588-4300","risanjoseescazucrguestcaremgr@marriott.com","https://marriott.com/hotels/travel/sjori-residence-inn-san-jose-escazu","Escazú Contiguo al Hospital Cima, Escazú 10201 Escazú","ok","",""
"Los Sueños Marriott Ocean & Golf Resort","https://es.visitcostarica.com/planning-your-trip/hotels/los-suenos-ocean-golf-resort","(506) 2630-9000","mhrs.sjocr.front.desk.share@marriotthotels.com","https://marriott.com/sjols","Jacó 800 metros al oeste de la entrada de Playa Herradura 61101 Garabito","ok","",""
"Rosa Blanca Albergue Campestre","https://es.visitcostarica.com/planning-your-trip/hotels/rosa-blanca-albergue-campestre","(506) 2269-9392","reservations@fincarosablanca.com","https://FincaRosaBlanca.com","Santa Bárbara Sta. Bárbara de Heredia 40401 Santa Bárbara","ok","50688538535","62269939"
"B&B Hipocampo de Oro","https://es.visitcostarica.com/planning-your-trip/hotels/bb-hipocampo-de-oro","(506) 2241-0226","hdeoro@racsa.co.cr","","RESTO San Jer�nimo. LA PRINCESA MARINA 100 MTS. SUR ,100 MTS. OESTE Y 100 MTS. NORTE, MORAVIA 11402 Moravia","ok","",""
"Hotel Villa Florencia","https://es.visitcostarica.com/planning-your-trip/hotels/villa-florencia-hotel","(506) 2557-3536","info@villaflorencia.com","https://villaflorencia.com","Turrialba 2 kms al sureste de la tercera entrada al CATIE 30501 Turrialba","ok","50685841010","62557353"
"Costa Rica Marriott Hotel","https://es.visitcostarica.com/planning-your-trip/hotels/costa-rica-marriott-hotel","(506) 2298-0000","mhrs.sjols.front.desk.share@marriotthotels.com","https://marriott.com/hotels/travel/sjocr-costa-rica-marriott-hotel-hacienda-belen/","San Antonio 700 metros al oeste de Firestone San Antonio de Belen. 40701 Belén","ok","",""
"Crowne Plaza Corobici","https://es.visitcostarica.com/planning-your-trip/hotels/crowne-plaza-corobici","(506) 2543-6000","info@corobicicp.co.cr","https://crowneplaza.com/corobici","Mata Redonda Costado Norte del parque La Sabana 10108 San José","ok","",""
"JW Marriott Guanacaste Resort & Spa","https://es.visitcostarica.com/planning-your-trip/hotels/jw-marriott-guanacaste-resort-spa","(506) 2681-2000","sjojwreservations@r-hr.com","https://marriott.com/hotels/travel/sjojw-jw-marriott-guanacaste-resort-and-spa/","Veintisiete de Abril Hacienda Pinilla, Sta Cruz, Guanacaste 50303 Santa Cruz","ok","",""
"Albergue ecológico Cedrela","https://es.visitcostarica.com/planning-your-trip/hotels/cedrela-eco-lodge","2541 3301","cedrelaecolodge@gmail.com","","Barrio Quebrada Grande Copey de Dota","ok","",""
"Arenas del Mar Beachfront & Rainforest Resort","https://es.visitcostarica.com/planning-your-trip/hotels/arenas-del-mar-beachfront-rainforest-resort","(506) 2777-2777","reservations@arenasdelmar.com","https://arenasdelmar.com","Quepos Manuel Antonio: del Hotel Mariposa, 800 metros oeste, segunda entrada a la izquierda 60601 Aguirre","ok","",""
"Hotel Royal Corin","https://es.visitcostarica.com/planning-your-trip/hotels/royal-corin-hotel","(506) 2479-2200","info@royalcorin.com","https://royalcorin.com","La Fortuna De la iglesia de la Fortuna, 4,2 kms carretera al volcán 21007 San Carlos","ok","",""
"Hacienda La Isla Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/hacienda-la-isla-lodge","(506) 2764-2576","info@haciendalaisla.com","","Horquetas BARRIO LA ISLA DE ISRAEL, DEL RESTAURANTE EL VALLE 50 SUR, HORQUETAS, SARAPIQUI, HEREDIA 41003 Sarapiquí","ok","",""
"Hotel Barceló San José","https://es.visitcostarica.com/planning-your-trip/hotels/barcelo-san-jose-hotel","(506) 2220-2034","info@barcelo.com","https://barcelo.com/es/barcelo-hotels/hoteles/costa-rica/san-jose-de-costa-rica/barcelo-san-jose/","Uruca AUTOPISTA GENERAL CA AS 500 MTS. SURESTE DEL PUENTE JUAN PABLO II 10107 San José","ok","","62220203"
"Real Intercontinental San José Costa Rica","https://es.visitcostarica.com/planning-your-trip/hotels/real-intercontinental-san-jose-costa-rica","(506) 2208-2100","inter.sjo@r-hr.com","https://ihg.com/intercontinental/hotels/gb/en/san-jose/sjoha/hoteldetail","Carretera San Antonio Próspero Fernández, Frente a Multiplaza Mall, Escazú, San José 10202 Escazú","ok","",""
"Albergue Selva Bananito","https://es.visitcostarica.com/planning-your-trip/hotels/selva-bananito-lodge","(506) 2253-8118","concelva@sol.racsa.co.cr","","Matama 11 KM AL SUR DE BANANITO NORTE, MATAMA, LIMON 70104 Limón","ok","",""
"Albergue Laguna del Lagarto","https://es.visitcostarica.com/planning-your-trip/hotels/laguna-del-lagarto-lodge","(506) 2289-8163","lagarto@racsa.co.cr","","Pital BOCA TAPADA DE PITAL. A 43 KM DE PITAL. 21006 San Carlos","ok","",""
"Cala Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/cala-lodge","2645-5626","info@calalodge.com","https://calalodge.com","Monteverde 60109 Puntarenas","ok","",""
